text;proc_text;A1;A2;A3;A4;A5;A6;majority_vote;roundID;Segment;WC;Analytic;Clout;Authentic;Tone;WPS;BigWords;Dic;Linguistic;function;pronoun;ppron;i;we;you;shehe;they;ipron;det;article;number;prep;auxverb;adverb;conj;negate;verb;adj;quantity;Drives;affiliation;achieve;power;Cognition;allnone;cogproc;insight;cause;discrep;tentat;certitude;differ;memory;Affect;tone_pos;tone_neg;emotion;emo_pos;emo_neg;emo_anx;emo_anger;emo_sad;swear;Social;socbehav;prosocial;polite;conflict;moral;comm;socrefs;family;friend;female;male;Culture;politic;ethnicity;tech;Lifestyle;leisure;home;work;money;relig;Physical;health;illness;wellness;mental;substances;sexual;food;death;need;want;acquire;lack;fulfill;fatigue;reward;risk;curiosity;allure;Perception;attention;motion;space;visual;auditory;feeling;time;focuspast;focuspresent;focusfuture;Conversation;netspeak;assent;nonflu;filler;AllPunc;Period;Comma;QMark;Exclam;Apostro;OtherP;Emoji
Omgeeeee everyone has become a big star and “massive suicides and massive drug use” and @cnnbrk is terrible and fake news?!? @realDonaldTrump your #coronavirus briefing was like watching a straight to video terrible movie. FYI I ONLY watch #CNN for REAL news. #EndtheNightmare;Omgeeeee everyone has become a big star and “massive suicides and massive drug use” and @cnnbrk is terrible and fake news?!? @realDonaldTrump your #coronavirus briefing was like watching a straight to video terrible movie. FYI I ONLY watch #CNN for REAL news. #EndtheNightmare;UN;PO;PO;UN;PO;PO;NoMajority;Round2;1;43;57.83;87.48;1;1;10.75;30.23;81.4;65.12;39.53;9.3;6.98;2.33;0;4.65;0;0;2.33;6.98;4.65;0;9.3;6.98;2.33;9.3;0;13.95;18.6;6.98;0;0;0;0;9.3;2.33;6.98;0;2.33;0;0;2.33;0;0;6.98;0;6.98;4.65;0;4.65;0;0;0;0;13.95;9.3;0;0;0;2.33;6.98;6.98;0;0;0;0;0;0;0;0;2.33;2.33;0;0;0;0;6.98;6.98;2.33;0;2.33;0;0;0;2.33;0;0;0;0;0;0;0;0;0;6.98;6.98;4.65;0;2.33;4.65;0;0;0;2.33;4.65;0;2.33;2.33;0;0;0;27.91;4.65;0;4.65;2.33;0;16.28;0
I wonder how the history books in future years will record the mass panic and hysteria surrounding a mild winter virus which occurred at the end of the second decade of the 21st century. #covid19 #coronavirus #CoronaHoax #conspiracy #NWO #WUASTC;I wonder how the history books in future years will record the mass panic and hysteria surrounding a mild winter virus which occurred at the end of the second decade of the 21st century. #covid19 #coronavirus #CoronaHoax #conspiracy #NWO #WUASTC;PO;PO;PO;PO;PO;UN;PO;Round2;1;40;98.55;15.75;99;2.86;20;22.5;82.5;55;42.5;5;2.5;2.5;0;0;0;0;2.5;20;15;10;10;2.5;2.5;2.5;0;5;5;12.5;0;0;0;0;7.5;0;7.5;5;2.5;0;2.5;0;2.5;0;7.5;2.5;5;2.5;0;2.5;2.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0;2.5;0;0;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;0;5;0;0;5;0;0;0;17.5;2.5;0;5;0;0;0;0;0;17.5;2.5;0;0;0;0;15;0
California Doctor: #COVID19 Now the Leading Cause of Death in US #fakenews #coronavirus #hoax i guess they're ruling all the #suicide and every other death #chinavirus to spread the #fear https://t.co/06pELKG0Mo;California Doctor: #COVID19 Now the Leading Cause of Death in US #fakenews #coronavirus #hoax i guess they're ruling all the #suicide and every other death #chinavirus to spread the #fear ;UN;PO;PO;UN;PO;PO;NoMajority;Round2;1;30;89.52;59.9;63.35;1;30;23.33;90;46.67;46.67;10;10;3.33;3.33;0;0;3.33;0;20;10;3.33;10;3.33;3.33;3.33;0;3.33;3.33;6.67;10;3.33;3.33;6.67;16.67;6.67;10;3.33;3.33;0;3.33;0;3.33;0;6.67;0;6.67;3.33;0;3.33;3.33;0;0;0;10;3.33;0;0;0;3.33;0;6.67;0;0;0;0;0;0;0;0;3.33;0;0;3.33;0;0;16.67;10;3.33;0;3.33;0;0;0;10;0;0;0;0;0;0;0;0;0;3.33;6.67;0;0;6.67;0;0;0;3.33;0;6.67;0;0;0;0;0;0;30;0;0;0;0;3.33;26.67;0
"I got this video from Telegram. IT IS F*CKED UP. 
Not for the faint hearted. #coronaVirus https://t.co/GfuYLgSFdU";"I got this video from Telegram. IT IS F*CKED UP. 
Not for the faint hearted. #coronaVirus ";UN;UN;PO;UN;PO;UN;NoMajority;Round2;1;17;79.1;1;46.57;1;4.25;17.65;70.59;58.82;52.94;17.65;5.88;5.88;0;0;0;0;11.76;11.76;5.88;0;17.65;5.88;0;0;5.88;11.76;0;0;0;0;0;0;5.88;0;5.88;0;0;0;0;0;5.88;0;5.88;0;5.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.76;11.76;5.88;0;0;0;0;0;0;0;0;5.88;0;0;0;0;0;0;0;5.88;0;0;5.88;0;0;0;0;0;5.88;0;0;0;0;0;0;29.41;17.65;0;0;0;0;11.76;0
Just figuring out on quarantine that my @Apple  iPhone emojis are racist as fuck! I can’t understand why I can add melanin to all the emojis except the one shaking hands? Watch this video and then share! #BlackTwitter  #theshaderoom  #COVID19  #coronavirus  #NationalSiblingDay https://t.co/zdzgAJNx9o;Just figuring out on quarantine that my @Apple  iPhone emojis are racist as fuck! I can’t understand why I can add melanin to all the emojis except the one shaking hands? Watch this video and then share! #BlackTwitter  #theshaderoom  #COVID19  #coronavirus  #NationalSiblingDay ;UN;UN;UN;UN;UN;UN;UN;Round2;1;42;49.68;1;39.59;3.2;10.5;23.81;76.19;59.52;50;11.9;7.14;7.14;0;0;0;0;4.76;16.67;4.76;2.38;11.9;7.14;4.76;7.14;2.38;16.67;0;4.76;2.38;2.38;0;0;23.81;7.14;16.67;7.14;2.38;4.76;0;0;4.76;0;4.76;0;2.38;0;0;0;0;0;0;2.38;4.76;4.76;0;0;0;2.38;0;0;0;0;0;0;4.76;0;2.38;2.38;0;0;0;0;0;0;4.76;2.38;2.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.38;2.38;0;0;2.38;0;0;2.38;0;7.14;0;0;0;0;0;0;23.81;0;0;2.38;4.76;2.38;14.29;0
#coronavirus hey I know let’s listen to the”scientists” put the U.S. economy in Depression.Brilliant..domestic violence skyrocket, divorce rate will increase, breadlines, thousands of suicides, thousands of cases of mental illness, small business failures way up.opportunity cost.;#coronavirus hey I know let’s listen to the”scientists” put the U.S. economy in Depression.Brilliant..domestic violence skyrocket, divorce rate will increase, breadlines, thousands of suicides, thousands of cases of mental illness, small business failures way up.opportunity cost.;UN;PO;PO;UN;PP;PP;NoMajority;Round2;1;40;97.77;69.2;28.56;20.23;40;45;92.5;60;32.5;5;5;2.5;2.5;0;0;0;0;10;5;5;15;5;0;0;0;12.5;7.5;15;7.5;2.5;5;0;5;0;5;2.5;0;0;0;0;0;0;10;5;5;2.5;0;2.5;0;0;2.5;0;7.5;2.5;0;0;0;0;2.5;5;2.5;0;0;0;2.5;2.5;0;0;10;0;0;5;7.5;0;12.5;12.5;2.5;0;10;0;0;0;2.5;0;0;0;0;0;0;2.5;0;2.5;5;12.5;2.5;2.5;7.5;0;2.5;0;0;0;2.5;2.5;2.5;2.5;0;0;0;40;17.5;12.5;0;0;2.5;7.5;0
"Respected @bhupeshbaghel ji @ChhattisgarhCMO 

I felt good to see #Chhattisgarh among the best state in India to handle the panic of #Coronavirus &amp; because of prompt action by the govt we there is no single fatality, it happened bcoz of the good action plans under your guidance. https://t.co/7dTmZ4DKcY";"Respected @bhupeshbaghel ji @ChhattisgarhCMO 

I felt good to see #Chhattisgarh among the best state in India to handle the panic of #Coronavirus &amp; because of prompt action by the govt we there is no single fatality, it happened bcoz of the good action plans under your guidance. ";UN;PO;UN;PO;UN;PO;NoMajority;Round2;1;47;98.03;65.16;57.41;53.17;47;19.15;76.6;55.32;46.81;8.51;6.38;2.13;2.13;2.13;0;0;2.13;14.89;8.51;2.13;19.15;2.13;2.13;2.13;2.13;8.51;4.26;2.13;8.51;2.13;4.26;2.13;8.51;2.13;6.38;4.26;2.13;0;0;0;0;0;10.64;6.38;4.26;6.38;4.26;2.13;2.13;0;0;0;6.38;2.13;2.13;0;0;0;0;4.26;0;0;0;0;2.13;2.13;0;0;0;0;0;0;0;0;4.26;2.13;2.13;0;0;0;0;0;2.13;0;0;0;0;0;0;0;0;0;10.64;17.02;0;4.26;8.51;2.13;0;2.13;0;4.26;2.13;2.13;0;0;0;0;0;17.02;2.13;2.13;0;0;0;12.77;0
"My little message of hope and how we come through this pandemic for the better. A short video I made for friends and colleagues at @WAVETrauma that I now share with you. #Covid_19 #growth #trauma #kindness #empathy 

Trauma, Growth, and the Coronavirus
https://t.co/BLGgAnm1k8";"My little message of hope and how we come through this pandemic for the better. A short video I made for friends and colleagues at @WAVETrauma that I now share with you. #Covid_19 #growth #trauma #kindness #empathy 

Trauma, Growth, and the Coronavirus
";UN;PO;UN;UN;PO;UN;NoMajority;Round2;1;42;76.24;79.51;24.32;20.23;14;23.81;90.48;64.29;50;16.67;11.9;7.14;2.38;2.38;0;0;4.76;14.29;7.14;2.38;14.29;0;4.76;7.14;0;7.14;7.14;4.76;14.29;11.9;2.38;0;7.14;0;7.14;2.38;4.76;2.38;2.38;0;0;0;16.67;7.14;7.14;9.52;2.38;4.76;0;0;0;0;19.05;9.52;4.76;0;0;0;2.38;9.52;0;2.38;0;0;0;0;0;0;2.38;0;0;2.38;0;0;9.52;9.52;4.76;0;4.76;0;0;0;0;0;2.38;0;0;0;0;0;0;0;7.14;2.38;0;2.38;2.38;0;0;0;2.38;2.38;2.38;2.38;0;0;0;0;0;26.19;4.76;4.76;0;0;0;16.67;0
"My new blog on 'Living through a global pandemic with a chronic health condition: how to protect your mental health'

#covid19 #coronavirus #mentalhealth #wellbeing #anxiety #trauma #stress #coping #resilience #safety #lockdown 

https://t.co/GQyEv57GIJ";"My new blog on 'Living through a global pandemic with a chronic health condition: how to protect your mental health'

#covid19 #coronavirus #mentalhealth #wellbeing #anxiety #trauma #stress #coping #resilience #safety #lockdown 

";UN;PO;UN;UN;PO;UN;NoMajority;Round2;1;31;97.63;59.25;79.1;20.23;31;38.71;90.32;48.39;29.03;6.45;6.45;3.23;0;3.23;0;0;0;12.9;6.45;3.23;12.9;0;3.23;0;0;3.23;12.9;0;0;0;0;0;9.68;0;9.68;6.45;3.23;0;0;0;0;0;25.81;12.9;12.9;12.9;3.23;9.68;6.45;0;0;0;3.23;0;0;0;0;0;0;3.23;0;0;0;0;3.23;0;0;3.23;0;0;0;0;0;0;32.26;29.03;9.68;3.23;12.9;0;0;0;0;0;0;0;0;0;0;0;6.45;0;0;6.45;0;0;6.45;0;0;0;6.45;0;0;0;0;0;0;0;0;45.16;0;0;0;0;6.45;38.71;0
So in these tough times of #CoronavirusOutbreak we can abundantly spot people ridiculing natural medicine and the need of changing our life style to better cope with viruses around. I believe this narrative is backed up by trillion dollars medicine industry.;So in these tough times of #CoronavirusOutbreak we can abundantly spot people ridiculing natural medicine and the need of changing our life style to better cope with viruses around. I believe this narrative is backed up by trillion dollars medicine industry.;UN;PO;UN;UN;UN;UN;UN;Round2;1;41;81.21;80.24;42.46;20.23;20.5;31.71;90.24;65.85;46.34;12.2;7.32;2.44;4.88;0;0;0;4.88;12.2;2.44;2.44;19.51;4.88;4.88;4.88;0;12.2;7.32;7.32;7.32;4.88;2.44;0;12.2;0;12.2;4.88;2.44;4.88;0;0;0;0;4.88;2.44;2.44;2.44;0;2.44;0;0;0;0;9.76;2.44;0;0;2.44;2.44;0;4.88;0;0;0;0;0;0;0;0;4.88;0;0;2.44;2.44;0;9.76;9.76;2.44;0;2.44;0;0;0;0;2.44;0;0;0;2.44;0;0;0;0;12.2;9.76;0;0;9.76;0;0;0;4.88;2.44;4.88;0;0;0;0;0;0;7.32;4.88;0;0;0;0;2.44;0
"What we do (and don't) know about #coronavirus. ""Its consuming media outlets and theres so much misinformation &amp; misunderstanding. I feel that panic &amp; hoarding are caused by fear of the unknown (+ media hype) This talk is an excellent antidote"" Ann Barber  https://t.co/d4F7B0VEsl";"What we do (and don't) know about #coronavirus. ""Its consuming media outlets and theres so much misinformation &amp; misunderstanding. I feel that panic &amp; hoarding are caused by fear of the unknown (+ media hype) This talk is an excellent antidote"" Ann Barber  ";PP;PO;PO;PO;PP;UN;NoMajority;Round2;1;42;13.76;40.06;12.96;3.2;14;21.43;71.43;61.9;47.62;14.29;4.76;2.38;2.38;0;0;0;9.52;14.29;4.76;0;7.14;11.9;7.14;7.14;2.38;21.43;7.14;2.38;4.76;2.38;2.38;0;11.9;0;11.9;7.14;2.38;0;2.38;0;0;0;7.14;2.38;4.76;7.14;2.38;4.76;4.76;0;0;0;4.76;2.38;0;0;0;0;2.38;2.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.38;2.38;2.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.14;4.76;0;0;2.38;0;0;2.38;0;2.38;11.9;0;0;0;0;0;0;35.71;4.76;0;0;0;2.38;28.57;0
You guys need to stop bickering over opening NYC schools. I don't know how New York City public schools could go back to business as usual without rigorous #coronavirus testing and a plan for trauma counseling for students, parents, and teachers. @NYGovCuomo @NYCMayor #COVID-19;You guys need to stop bickering over opening NYC schools. I don't know how New York City public schools could go back to business as usual without rigorous #coronavirus testing and a plan for trauma counseling for students, parents, and teachers. @NYGovCuomo @NYCMayor #COVID-19;UN;PO;UN;UN;PO;UN;NoMajority;Round2;1;44;81.89;78.1;95.15;3.56;14.67;36.36;90.91;54.55;34.09;4.55;4.55;2.27;0;2.27;0;0;0;2.27;2.27;2.27;15.91;4.55;4.55;6.82;2.27;15.91;9.09;0;4.55;2.27;2.27;0;13.64;0;13.64;6.82;2.27;4.55;0;0;2.27;0;6.82;2.27;4.55;2.27;0;2.27;0;0;0;0;18.18;4.55;0;0;2.27;0;0;11.36;2.27;0;0;2.27;0;0;0;0;18.18;0;0;18.18;2.27;0;6.82;6.82;4.55;0;2.27;0;0;0;0;2.27;0;0;0;0;0;0;0;0;13.64;11.36;0;2.27;11.36;0;0;0;6.82;0;2.27;2.27;0;0;0;0;0;22.73;4.55;4.55;0;0;2.27;11.36;0
So the more tests you do the more cases you will have right? It’s inevitable to rise in number due to testing. And increased panic is inevitable if the media only simply reports an increased number without context. Right? Maybe I’m wrong. #COVID19 #right;So the more tests you do the more cases you will have right? It’s inevitable to rise in number due to testing. And increased panic is inevitable if the media only simply reports an increased number without context. Right? Maybe I’m wrong. #COVID19 #right;PO;PO;PO;PO;PP;UN;PO;Round2;1;44;32.02;53.63;20.79;1;7.33;20.45;93.18;75;54.55;9.09;6.82;2.27;0;4.55;0;0;2.27;13.64;9.09;2.27;9.09;13.64;11.36;6.82;0;18.18;13.64;13.64;0;0;0;0;13.64;0;13.64;0;0;0;4.55;6.82;4.55;0;4.55;0;4.55;2.27;0;2.27;2.27;0;0;0;6.82;2.27;0;0;0;2.27;0;4.55;0;0;0;0;0;0;0;0;6.82;0;0;6.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.09;4.55;0;2.27;2.27;0;0;0;2.27;0;6.82;2.27;0;0;0;0;0;20.45;6.82;0;4.55;0;4.55;4.55;0
"If you grew up on the African continent,you most likely got bit by the female anopheles mosquito and got malaria. It is also likely that doctors prescribed Chroloquine.Dr Lorraine thinks i might have PTSD from its side effects:sweat_smile: Watch our chat on #Covid_19
https://t.co/Z75MywNzJc https://t.co/8u3MCNG9HY";"If you grew up on the African continent,you most likely got bit by the female anopheles mosquito and got malaria. It is also likely that doctors prescribed Chroloquine.Dr Lorraine thinks i might have PTSD from its side effects:sweat_smile: Watch our chat on #Covid_19
 ";UN;PO;UN;UN;PP;UN;NoMajority;Round2;1;45;53.05;92.24;32.09;3.72;22.5;24.44;88.89;71.11;46.67;15.56;8.89;2.22;2.22;4.44;0;0;6.67;13.33;4.44;2.22;11.11;6.67;2.22;6.67;0;20;11.11;4.44;4.44;4.44;0;0;13.33;0;13.33;4.44;2.22;0;8.89;0;2.22;0;2.22;0;2.22;2.22;0;2.22;2.22;0;0;0;13.33;4.44;0;2.22;0;0;2.22;8.89;0;0;2.22;0;2.22;0;2.22;0;2.22;0;0;2.22;0;0;8.89;8.89;2.22;0;2.22;0;0;0;0;0;0;4.44;0;0;0;0;0;0;2.22;8.89;2.22;0;6.67;2.22;0;0;0;4.44;4.44;2.22;0;0;0;0;0;11.11;4.44;2.22;0;0;0;4.44;2.22
"#UK #Canada #Germany #Australia #BlackTwitter 400 humans in #France died from #CoronaVirus in 24HRS. 

Now why aren't we jumping out windows worrying about staying home in a massive panic? I'll wait. https://t.co/DPsE6ixICy";"#UK #Canada #Germany #Australia #BlackTwitter 400 humans in #France died from #CoronaVirus in 24HRS. 

Now why aren't we jumping out windows worrying about staying home in a massive panic? I'll wait. ";PO;PO;PO;PO;PO;UN;PO;Round2;1;31;84.4;40.06;99;1;10.33;29.03;80.65;58.06;38.71;6.45;6.45;3.23;3.23;0;0;0;0;3.23;3.23;6.45;19.35;6.45;9.68;0;3.23;22.58;3.23;3.23;3.23;3.23;0;0;9.68;0;9.68;0;3.23;0;0;0;3.23;0;6.45;0;6.45;6.45;0;6.45;6.45;0;0;0;6.45;0;0;0;0;0;0;6.45;0;0;0;0;0;0;0;0;6.45;0;6.45;0;0;0;6.45;3.23;3.23;0;0;0;0;0;3.23;0;0;0;0;0;0;0;0;0;6.45;22.58;0;3.23;19.35;0;0;0;6.45;3.23;6.45;3.23;0;0;0;0;0;38.71;6.45;0;3.23;0;6.45;22.58;0
"The plight of Migrants is so traumatising 

I forgot to check #COVID19 Cases in India yesterday 

The rich man’s disease which has got the poor on the streets https://t.co/Xnh6gmTRuI";"The plight of Migrants is so traumatising 

I forgot to check #COVID19 Cases in India yesterday 

The rich man’s disease which has got the poor on the streets ";UN;PO;UN;UN;PO;PO;NoMajority;Round2;1;28;96.35;21.49;24.32;1;28;21.43;85.71;60.71;46.43;7.14;3.57;3.57;0;0;0;0;3.57;14.29;14.29;3.57;14.29;7.14;3.57;3.57;0;14.29;7.14;0;7.14;0;0;7.14;7.14;0;7.14;0;0;0;0;0;3.57;3.57;10.71;3.57;7.14;3.57;0;3.57;0;0;0;0;3.57;0;0;0;0;0;0;3.57;0;0;0;3.57;3.57;0;3.57;0;3.57;0;0;0;3.57;0;7.14;7.14;3.57;0;3.57;0;0;0;0;0;0;3.57;0;0;0;0;0;0;0;7.14;3.57;0;3.57;0;0;0;3.57;7.14;7.14;0;0;0;0;0;0;7.14;0;0;0;0;3.57;3.57;0
"I do feel we can curtail this pandemic if we're truly serious about it. 
The case of panic buying is really not a good Idea and I don't know why the government hasn't taken drastic steps yet in curtailing this. 
We shouldn't use this as an avenue of extorting people. 

#COVID19";"I do feel we can curtail this pandemic if we're truly serious about it. 
The case of panic buying is really not a good Idea and I don't know why the government hasn't taken drastic steps yet in curtailing this. 
We shouldn't use this as an avenue of extorting people. 

#COVID19";PO;PO;UN;PO;PO;PO;PO;Round2;1;51;7.78;12.77;73.43;1;12.75;17.65;88.24;72.55;62.75;17.65;9.8;3.92;5.88;0;0;0;7.84;15.69;9.8;1.96;9.8;13.73;9.8;5.88;7.84;21.57;1.96;0;5.88;5.88;0;0;29.41;0;29.41;11.76;3.92;5.88;3.92;3.92;5.88;0;11.76;0;11.76;5.88;3.92;1.96;1.96;0;0;0;5.88;0;0;0;0;0;0;5.88;0;0;0;0;1.96;1.96;0;0;1.96;0;0;0;1.96;0;1.96;1.96;1.96;0;0;0;0;0;0;0;0;3.92;0;0;0;0;0;0;5.88;5.88;0;1.96;1.96;0;0;1.96;1.96;1.96;11.76;0;0;0;0;0;0;15.69;5.88;0;0;0;7.84;1.96;0
#gratitude #nationaldoctorsday #covid19 #musings The news images of makeshift morgues still send chills down my spine. https://t.co/1ffSuSa5ae;#gratitude #nationaldoctorsday #covid19 #musings The news images of makeshift morgues still send chills down my spine. ;UN;UN;UN;UN;PP;UN;UN;Round2;1;16;95.8;11.66;54.55;20.23;16;37.5;87.5;37.5;31.25;6.25;6.25;6.25;0;0;0;0;0;12.5;6.25;6.25;12.5;0;6.25;0;0;6.25;0;0;0;0;0;0;6.25;0;6.25;6.25;0;0;0;0;0;0;12.5;6.25;6.25;6.25;6.25;0;0;0;0;0;12.5;12.5;6.25;0;0;0;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.75;6.25;6.25;0;0;0;0;0;6.25;0;0;0;0;0;0;0;0;0;6.25;12.5;0;0;6.25;6.25;0;0;0;0;0;0;0;0;0;0;0;31.25;6.25;0;0;0;0;25;0
"Ordinarily, I would delight in hearing of future Darwin Award recipients, but these motherfuckers are endangering everyone. #COVID19

“They made a show of shaking hands, and complained loudly about the ‘stupid hoax’ being propagated by virus alarmists.”

https://t.co/7Qr5mqErDU";"Ordinarily, I would delight in hearing of future Darwin Award recipients, but these motherfuckers are endangering everyone. #COVID19

“They made a show of shaking hands, and complained loudly about the ‘stupid hoax’ being propagated by virus alarmists.”

";UN;PO;PO;UN;PP;PO;NoMajority;Round2;1;37;59.12;25.5;3.49;2.35;18.5;32.43;83.78;54.05;48.65;10.81;5.41;2.7;0;0;0;2.7;5.41;8.11;5.41;2.7;13.51;8.11;8.11;5.41;0;10.81;2.7;0;2.7;0;2.7;0;10.81;2.7;8.11;0;2.7;2.7;0;0;2.7;0;13.51;5.41;8.11;5.41;2.7;2.7;0;0;0;2.7;8.11;2.7;0;0;2.7;0;2.7;5.41;0;0;0;0;0;0;0;0;2.7;0;0;2.7;0;0;5.41;2.7;2.7;0;0;0;0;0;0;0;0;0;0;0;0;2.7;0;0;0;13.51;2.7;0;2.7;2.7;5.41;0;2.7;5.41;2.7;2.7;0;0;0;0;0;27.03;5.41;8.11;0;0;2.7;10.81;0
"Breaking! I have the missing link.
How did the virus spread from a bat to a human?
So you thought it was the Chinese shopkeeper on the corner. Wrong.

#WuhanVirus #coronavirus coronavirusUSA covid19 covid-19 #covid #Coronavirustruth #depression #recession https://t.co/APyxoojjVm";"Breaking! I have the missing link.
How did the virus spread from a bat to a human?
So you thought it was the Chinese shopkeeper on the corner. Wrong.

#WuhanVirus #coronavirus coronavirusUSA covid19 covid-19 #covid #Coronavirustruth #depression #recession ";UN;PO;UN;UN;PP;UN;NoMajority;Round2;1;38;89.52;70.59;8.42;1;6.33;34.21;76.32;55.26;44.74;7.89;5.26;2.63;0;2.63;0;0;2.63;15.79;15.79;5.26;7.89;7.89;5.26;2.63;0;10.53;7.89;0;0;0;0;0;5.26;0;5.26;5.26;2.63;0;0;0;0;0;5.26;0;5.26;2.63;0;2.63;0;0;2.63;0;7.89;2.63;0;0;0;2.63;0;5.26;0;0;0;0;2.63;0;2.63;0;2.63;0;0;0;2.63;0;13.16;13.16;10.53;0;2.63;0;0;0;0;0;0;0;0;0;0;0;0;0;2.63;2.63;0;0;2.63;0;0;0;0;5.26;0;0;0;0;0;0;0;31.58;7.89;0;2.63;2.63;0;18.42;0
"Australia ..my  favorite
surreal 

Hard-drinking Australians were told on Tuesday to limit themselves to buying just 12 bottles of wine and two cases of beer a day as a coronavirus lockdown saw panic buying of alcohol.
#COVID19 #covid2019 #coronavirus #coronacrisis #COVID";"Australia ..my  favorite
surreal 

Hard-drinking Australians were told on Tuesday to limit themselves to buying just 12 bottles of wine and two cases of beer a day as a coronavirus lockdown saw panic buying of alcohol.
#COVID19 #covid2019 #coronavirus #coronacrisis #COVID";PO;PO;UN;PO;PO;PO;PO;Round2;1;41;96.46;40.06;2.54;20.23;20.5;36.59;80.49;48.78;36.59;4.88;4.88;2.44;0;0;0;2.44;0;9.76;4.88;9.76;17.07;2.44;2.44;4.88;0;7.32;2.44;7.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.88;2.44;2.44;2.44;0;2.44;2.44;0;0;0;4.88;2.44;0;0;0;0;2.44;2.44;0;0;0;0;0;0;0;0;4.88;0;0;0;4.88;0;14.63;9.76;7.32;0;0;7.32;0;7.32;0;0;0;4.88;0;0;0;0;0;0;2.44;2.44;0;0;0;2.44;0;0;4.88;7.32;0;0;0;0;0;0;0;21.95;7.32;0;0;0;0;14.63;0
"#KashmirCovid19
News Paper Distributors have decided not to distribute News paper from tomorrow i,e 1st April, as valley is in a Panic situation  due to #Covid_19 Pandemic virus

Hawkers are  requested to remain inside their doors from tomorrow";"#KashmirCovid19
News Paper Distributors have decided not to distribute News paper from tomorrow i,e 1st April, as valley is in a Panic situation  due to #Covid_19 Pandemic virus

Hawkers are  requested to remain inside their doors from tomorrow";PO;PO;UN;PO;PO;PP;PO;Round2;1;39;94.99;15.29;96.61;1;39;28.21;82.05;43.59;41.03;5.13;5.13;2.56;0;0;0;2.56;0;7.69;2.56;10.26;20.51;7.69;0;2.56;2.56;10.26;2.56;2.56;2.56;0;0;2.56;7.69;0;7.69;2.56;0;0;0;0;2.56;0;5.13;0;5.13;2.56;0;2.56;2.56;0;0;0;10.26;7.69;0;2.56;0;0;5.13;2.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.13;5.13;5.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.56;10.26;0;0;10.26;0;0;0;10.26;2.56;5.13;5.13;0;0;0;0;0;12.82;0;5.13;0;0;0;7.69;0
"My suspicion is that when the next pandemic leaks out of China, the agreed policy will be: vulnerable groups isolate while everyone else wears a mask in public, washes their hands and gets on with life. 

#COVID19 #panic";"My suspicion is that when the next pandemic leaks out of China, the agreed policy will be: vulnerable groups isolate while everyone else wears a mask in public, washes their hands and gets on with life. 

#COVID19 #panic";PO;PO;PO;UN;UN;PO;NoMajority;Round2;1;38;67.62;55.75;84.38;1;19;15.79;86.84;65.79;50;10.53;5.26;2.63;0;0;0;2.63;5.26;15.79;7.89;2.63;13.16;7.89;5.26;7.89;0;15.79;10.53;0;2.63;0;0;2.63;7.89;2.63;5.26;2.63;0;0;0;0;2.63;0;7.89;0;7.89;5.26;0;5.26;2.63;0;0;0;10.53;0;0;0;0;0;0;7.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.89;5.26;2.63;0;0;0;0;0;0;0;0;2.63;0;0;0;0;0;0;5.26;7.89;0;0;7.89;0;0;0;7.89;0;10.53;2.63;0;0;0;0;0;15.79;2.63;5.26;0;0;0;7.89;0
